0	-0.8853	0.78375609	136.5113	75.40479	0	0	64	34	30	0	29	2	2	0	0	1	0	0	0	1	5479.408853	6410.894235	9694.081304	9813.65088	8531.336032	7687.458428	7232.848195	6515.505268	6004.224062	14310.95639	18683.60842	28477.29932	31690.86745	30560.04719	28820.46495	27535.30373	24177.37064	21372.83305	483.335588	529.568504	960.807448	1338.322548	1379.99612	1284.485464	1275.872676	1252.106124	1053.76538	98.23314415	128.4250073	199.9262061	232.7148012	234.3654739	226.8305889	219.0005806	193.7743814	167.6097469	10321.50254	9979.94621	18936.67431	28080.65952	29466.03687	27830.67455	27634.93562	27869.95713	23193.33571	216.2847222	191.4166667	339.2222222	428.5	405.625	353.4861111	361.875	355.6527778	310.5277778	85.61576333	92.91151065	77.55265043	55.75938	46.36595669	43.67874107	41.33056111	38.10236999	41.98758085	223.6086936	270.7769336	227.8183945	180.0617469	166.087213	163.7526418	157.3445927	141.3881324	149.460371	7.552118562	7.674905855	7.686459584	7.604105386	7.499978913	7.298212864	7.290701006	7.322258035	7.368988671	1.534892877	1.86123199	1.599409649	1.322243189	1.273725402	1.288810164	1.251431889	1.133183517	1.172096132	161.2734773	144.6369016	151.4933945	159.5492018	160.1415047	158.1288327	157.9139178	162.9822054	162.1911588	3.379448785	2.774154589	2.713777778	2.434659091	2.204483696	2.008443813	2.067857143	2.079840806	2.171522922	0.599847506	-0.2607466	-0.007356943	-0.076738469	0.052337003	-0.043786144	0.009131648	0.051517633	9.14E-04	2208.006373	183.5005577	73.51611737	-165.3712333	-703.8814309	-140.5999174	-403.0590638	227.784116	212.0390351	3338.709199	80.62190097	-392.7470669	273.7837521	-247.050966	-266.6697741	-1088.312495	28.98490418	114.3879509	4.327648937	-0.027022636	0.610211794	-1.533158641	-0.90656457	0.510825172	0.105979374	0.21424837	-0.132193032	15.43499647	-0.452375568	-3.239203747	1.862910157	1.755689626	-0.735140606	-5.597864396	-0.843965383	-0.377512815	114.7172019	-11.83393285	-25.75753193	8.86705223	24.37914629	7.165521227	-46.97195842	-17.13932237	-20.73845369	61.33409288	-0.442116631	12.46238369	-0.531711155	-10.65083822	4.587863498	1.997706095	2.428960164	1.544309828	0.009372617	-0.003778936	-5.89E-05	-4.36E-04	2.84E-04	-2.49E-04	5.22E-05	3.01E-04	6.39E-06	34.50009957	2.659428372	0.588128939	-0.93960928	-3.825442559	-0.798863167	-2.30319465	1.332070854	1.482790455	52.16733123	1.168433347	-3.141976535	1.555589501	-1.342668293	-1.515169171	-6.218928545	0.169502364	0.799915741	0.067619515	-3.92E-04	0.004881694	-0.008711129	-0.004926981	0.002902416	6.06E-04	0.001252914	-9.24E-04	0.24117182	-0.006556168	-0.02591363	0.010584717	0.009541791	-0.004176935	-0.031987797	-0.00493547	-0.00263995	1.792456279	-0.171506273	-0.206060255	0.050380979	0.13249536	0.040713189	-0.268411191	-0.100229955	-0.145024152	0.958345201	-0.006407487	0.09969907	-0.003021086	-0.05788499	0.026067406	0.011415463	0.014204445	0.010799369	-0.403189005	-0.00627952	-0.046519986	0.030348005	-0.026543803	0.005567372	0.032143925	6.82E-04	0.077084658	0.017047166	-0.027234973	-0.110882073	-0.023155387	-0.066759073	0.038610638	0.042979309	0.022397798	-0.060228815	0.029819227	-0.025737722	-0.029044406	-0.119211169	0.003249205	0.015333653	-0.005791707	0.072193573	-0.128825661	-0.072863306	0.042922753	0.008955942	0.018528888	-0.013671006	-0.027184634	-0.10744883	0.043888696	0.039564288	-0.017319334	-0.132634885	-0.020464539	-0.010946344	-0.095682263	-0.114959711	0.028107229	0.073918322	0.02271363	-0.149744903	-0.055917657	-0.080908055	-0.006685991	0.104032523	-0.003152399	-0.060400981	0.027200435	0.01191164	0.014821846	0.011268768	1.550993206	1.378214335	1.319936105	1.032626969	0.745573778	0.644716514	0.822831544	0.906217769	0.789034501	0.910431302	1.026076783	1.094970525	0.951937609	1.001262201	0.94621294	0.945932787	0.952875495	1.014429913	0.92587768	0.998961492	1.043720834	1.137293164	0.999055014	0.981735785	0.751588148	0.882995546	1.290987891	1.055101732	0.470204488	0.547701247	0.734426753	0.853099769	1.052228503	1.090036486	0.91719833	0.925713627	1.004633272	1.126945237	0.99090721	0.985805675	1.129930274	1.114846653	0.92579881	0.822057151	0.803481637	0.995475435	0.95855595	1.018178661	0.564649198	0.544966077	0.865431129	0.765292463	0.359834701	0.503533166	0.767680353	0.873999846	432.0754742	215.44098	343.5387553	432.7995638	12.72939894	215.44098	1.119047619	0.167027207	0.004912565	-6.084635111	362.6940259	10.66747135	20.03810255	431.9568359	215.398516	343.515095	432.701808	12.72652376	215.398516	1.151320488	0.167855229	0.004936918	-6.067821573	363.1892388	10.68203643	20.04274166	523.1275027	259.7184434	411.7591264	521.740627	15.34531256	259.7184434	-1.983297878	0.230685705	0.006784874	-4.986776864	352.4833503	10.36715736	19.94101152	432.5526742	215.6714754	343.8777453	433.2586255	12.74290075	215.6714754	1.091015587	0.166672212	0.004902124	-6.091869081	363.3980923	10.68817918	20.04469628	590.2671356	291.583163	459.5007983	587.1055501	17.2678103	291.583163	-5.199156833	0.307224838	0.009036025	-4.012596453	437.8819579	12.87888111	20.67862786	426.6726478	212.5899821	338.696942	427.4170701	12.5710903	212.5899821	1.150470736	0.193856904	0.005701674	-5.578158999	362.5068437	10.66196599	20.0363474	518.6365036	257.2404155	423.2617495	519.1680297	15.26964793	257.2404155	1.29084907	0.259244881	0.007624849	-4.589939402	357.5798286	10.51705378	19.98981936	2	11.85	18.99840846	-0.354447462	0.216775116	4.077641328	10.85229805	39	69	59	59	29	10	10	0	0	10	41.13121	3.947843718	3.880735104	3.720403999	3.640484444	3.382751173	3.209596315	3.041365303	2.87560492	1.97501067	1.924469006	1.887486829	1.865844763	1.765613515	1.524124051	1.372874417	1.281759372	3.916222246	3.808752284	3.702819752	3.601392558	3.398803646	3.174342888	2.943095745	2.819515981	1.991794011	1.929626698	1.871828912	1.857867322	1.726965859	1.518349574	1.309232864	1.285229005	3.982718692	3.92958054	3.7686736	3.738704976	3.507248089	3.306200273	3.133931151	2.981537655	1.842447506	1.802047629	1.767922926	1.765169783	1.569971433	1.335175876	1.060608113	1.018928274	3.913867383	3.794900556	3.704486452	3.604662823	3.414006263	3.179092683	2.928595435	2.824624264	1.986368679	1.928957333	1.857608539	1.853089488	1.703762869	1.514729901	1.314196503	1.228596505	4.010947444	3.949567536	3.801729944	3.78269939	3.558992399	3.353435922	3.188529273	3.072480534	1.819244253	1.771888194	1.752023091	1.717755222	1.527144973	1.28823222	1.006046292	0.933903671	4.954683458	4.003023242	3.982042758	3.670053933	3.609457485	3.421449658	3.282157692	3.072241043	1.976979753	1.83479393	1.783228583	1.719472963	1.665187124	1.434709452	1.246779644	1.173173274	0	0	1	17	2	3	6	0	0	0	0	0.161900753	0.769898632	1.311359142	0	0	0.053108195	0.315141453	0.436962995	2.274821018	0.125	0.330527208	0	1.169361519	0.041666667	0.102136045	0	5.310425211	8.913329154	12.46732696	2.47530257	3.687938128	4.62219743	40.71949705	63.7618354	61.5254902	62.296	43.58969461	483.969515	0.636242141	0.996278678	0.961335784	0.973375	0.681088978	7.562023671	6.00656	138.6957	466.7980021	676.9355072	933.5960042	27.45870601	466.7980021	0.040249074	0.001183796	-10.92307215	422.6922746	12.43212572	20.55859107	1157	0	0	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	8	1	0	13	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.97277296	31.80925371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209219366	0	0	6.560274755	0	0	3.840002276	0.511313551	0	6.560274755	0	0	0	0	0	0	0	0	0	0	8.60912241	0	25.44022338	0	0	0	0	6.369030334	0	0	-0.449039365	0	0	0	0	0	0	0	1.641223619	0	0	2.179614177	0	0	0	0	0	12.38944745	0	0	0	13.40371133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.179614177	-0.20633109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209219366	0	0	0.440563325	0	0	0.399076628	0.511313551	0	0.440563325	0	0	0	0	0	0	0	0	0	0	0.932709711	0	1.523458766	0	0	0	0	-0.20633109	0	0	-0.449039365	0	0	0	0	0	0	0	1.641223619	0	0	2.179614177	0	0	0	0	0	6.194723726	0	0	0	13.40371133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.40371133	2.22405881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209219366	0	0	0.588879533	0	0	0.557525416	0.511313551	0	0.588879533	0	0	0	0	0	0	0	0	0	0	1.194770142	0	2.22405881	0	0	0	0	1.359298277	0	0	0	0	0	0	0	0	0	0	1.641223619	0	0	2.179614177	0	0	0	0	0	6.194723726	0	0	0	13.40371133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.58333333	2.046568627	0.657949148	13.40371133	-0.247740544	-0.449039365	12.10112008	1.872997757	5.403711329	23.38550958	1.872997757	5.403711329	23.38550958	16.25237	0.47801	0	0.02199	0.56637	0.8014	0.44783	0.50295	0.78708	0.11854	0.06342	-0.05512	0.01433	0.59647	0.11782	0	0.01758	0.26458	0.03076	37.25	1.09559	22.25	0.65441	15	0.44118	-7.25	-0.21324	0	0	34.26623	1.00783	61.96701	27.70078	0.81473	9.27207	0.27271	16.69015	7.41808	0.21818	0.22385	0.00658	0.73985	0.02176	399.05	3	4	4	4	1	1	0.310344828	1.436122395	3.283122596	4.19298843	5.015319531	5.269454883	5.3125	91.91183327	210.1198462	268.3512595	320.98045	337.2451125	340	0.239353732	0.547187099	0.698831405	0.835886589	0.87824248	0.885416667	4.563877605	2.716877404	1.80701157	0.984680469	0.730545117	0.6875	0.227819217	0.520818018	0.665154547	0.795605008	0.835919759	0.842748219	13.1944189	29.39232441	35.57439381	38.87030663	39.59959006	39.64297201	110.9441619	68.2754705	44.70689977	33.14201113	30.62086465	30.40625	24.34319527	10.7755102	5.354022601	4	15	4	4.1	3.4693	0	0	0	0	0	27.15981331	3.972109343	3.981348637	1.092436377	0	0	0	0.5	0	0	0	0	0	0.142857143	56	77	106	140	150	172	199	196	199	1368	3.912023005	4.430816799	4.955827058	5.463831805	5.97126184	6.137727054	6.498282149	6.857514063	6.971668605	7.176254532	8.590629509	3.932748538	0.473684211	6	0	0	2	4	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	8	0	2	4	0	0	2	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	6	0.153846154	7	0.179487179	0	10	19	0.9	6.5	3.777777778	2.590277778	1.815	0.674166667	0.54707483	0.441007653	0.247952885	0.225640432	0.127131925	0.166666667	0.067460317	0.04709596	0.038617021	0.015678295	0.01402756	0.012970813	0.007748528	0.007521348	0.004383859	0.409523367	250.5599104	392.4971227	501.1198209	14.73881826	250.5599104	0.125001544	0.003676516	-7.070059244	370.2355365	10.88928049	20.10807392	26.14	412.9964357	6.087462841	5.252273428	6.124683391	7.025538315	7.918264686	8.826294231	9.728002573	10.63928705	11.54551849	12.45837492	152.5182371	4.369447852	0	5.713732806	3.044522438	7.25629724	5.533389489	8.887238354	7.742835955	10.56511827	10.82780598	457.2291314	7.144205178	71.57857258	2.105252135	15.94388338	6.355717231	7.061219958	4131	55	4.499	190	1.282671799	2.249187779	3.075846253	3.926704875	4.807711813	5.57543599	6.398951991	7.092309715	7.462899067	7.750260478	131.0345997	186.1592544	186.1386476	198.5815598	227.6752843	249.6370004	254.8852348	302.2425929	333.8905383	351.6519652	370.7861796	536.6993796	584.5989412	693.4587672	829.9579995	925.3447891	932.7839758	1060.961403	1170.972107	1236.773445	9.914895042	17.37565485	23.4938271	29.61569644	35.22122986	40.80011905	46.98151819	52.26361882	56.28505407	57.79035907	2.502994184	3.722665871	4.233816149	5.232463504	6.436402203	7.256189221	7.414370831	8.296265524	8.987068006	9.520131217	183.9601245	338.2407405	486.060392	624.3391371	755.5123325	872.9371408	1038.438817	1150.506519	1217.169914	1255.670028	3.678227043	6.290168452	7.758707666	8.961044667	9.94784287	11.93482037	13.66909323	15.69624329	18.2153727	17.78892076	0.555824127	0.848630114	0.976497268	1.17766645	1.407804963	1.599765232	1.679186681	1.88902118	2.077041563	2.170599237	578.438646	1221.702511	33.57533025	253.429285	-535.2602147	-23.61436902	325.009361	1756.962726	57.18969926	0.695349135	1.468625566	0.040361371	0.304650865	-0.643443742	-0.028387161	481.1845597	1016.29514	27.93024051	210.819695	-445.2658074	-19.6440363	0.086716383	0.167760478	0.049088039	0	763.2938193	68.57411176	0.917566107	0.082433893	2968.219742	54.4813706	14.37138696	3273.449284	57.21406544	14.84801983	6839.438015	82.70089489	18.98192003	1.705490549	1.186839353	11249.24134	10392.16265	2033.935977	1.082473564	5.530774555	5.109385336	9.227434135	8.745139441	16.9069083	0.93329202	13.45129456	20.81295881	10.41645654	60.23551627	22.82115754	42.31096694	32.07331732	54.90897484	42.22822019	42.6099709	43.14860117	51.16823061	37.45894889	27.16598571	26.4895005	27.45256382	31.91792902	19.95564289	16.08777493	13.64903414	20.2449672	11.79868815	13.84413507	6.026919307	9.54898981	5.252279986	7.458670261	4.012163311	3.243594932	2.757994426	1.141684963	21.76510171	0.824247475	32.98117495	6.760848859	13.59259938	6.870434239	21.26713559	11.94787065	14.89439693	12.44743275	15.16556787	13.61847553	9.804238555	8.779834703	5.21446187	13.99528265	7.579983149	7.339454767	3.64182061	5.431263323	6.901085286	7.165040895	2.427786538	3.974397324	2.952664843	3.129289698	1.366466291	1.996604267	0.208958284	3.584045049	18.93856759	2.351004655	30.76161656	8.047180222	16.16207634	10.12871924	26.17686225	15.00730466	17.49909059	15.92691825	17.67158324	15.19390911	12.02620249	9.594448734	8.135732494	13.69481926	8.92109032	6.927304328	5.152871829	6.361573165	6.590555354	6.985250904	3.118273026	4.412605043	2.457119115	3.472750663	1.765713792	1.288040393	0.503126165	12.83809772	22.0683649	9.946824485	60.52868409	21.99928193	42.05798355	31.56206188	55.0301067	40.56405285	41.67858318	42.85225411	50.44766002	36.78656103	26.23622221	26.60006181	26.40182397	32.75212837	20.20279787	16.71332662	13.05897608	21.27670806	12.22269097	14.54514624	5.831916821	9.890764844	5.803396882	7.160794231	3.83387024	3.923680793	2.916650601	5.245873627	18.11968249	3.46929182	31.89082089	9.566728934	19.14137565	12.71699346	29.4460414	18.09411611	20.34521217	18.87250814	21.00300541	17.28108681	13.92670232	11.01416045	10.59578969	14.71948269	10.03726232	7.260593363	6.331898311	7.256330786	6.862759949	7.246618091	3.597159639	4.80450305	2.632050171	3.888234472	2.074138874	1.084702527	0.68026223	16.56624183	22.59267609	13.66000827	75.93631083	29.02927008	52.61244747	41.02421749	67.43878385	53.29589411	52.80761264	54.57749759	65.57070047	46.70885854	32.94349551	33.83964878	35.48619224	40.79600887	25.22404043	20.97406129	16.81606765	27.79200959	14.90638618	17.12705903	6.964011205	12.17367098	6.714436814	9.204520308	4.88190836	4.8104907	4.088062894	7.59987474	20.07398018	5.128745897	48.26034497	12.91216681	30.94087942	21.12407482	42.80485281	25.89612671	31.10332532	30.86828887	38.19228122	26.15692229	18.81172489	22.56798937	16.03858459	34.01423781	17.20054678	16.25051772	8.603725653	20.64878119	12.36411589	14.92635636	4.613663957	10.12538098	10.17507484	6.122900449	3.208324211	8.249281887	3.10056132	18.97649034	4.350850343	1.885671585	0.752646694	0.172563686	0.462152793	0.51767516	0.456182761	25.21301227	126.551573	307.452928	0.628970042	1.436010714	21.54685971	3.262783439	1.287068568	0.825654203	0.125026612	0.593843853	0.278566038	0.221419754	26.09671171	102.2344489	218.8156036	0.738481304	1.093829646	19.87170238	3.657941937	1.472532467	0.794798891	0.146304938	0.505988633	0.364428113	0.282504515	25.00217679	107.3376987	239.3775736	0.692198336	1.152921261	19.41033444	4.274990324	1.857708519	0.759907182	0.167364239	0.4830003	0.494731196	0.449057798	25.54303328	126.9794215	306.6732349	0.639860773	1.426789294	19.22620839	3.865091866	1.576376971	0.779408949	0.156686494	0.474414728	0.4110785	0.317387254	24.66767722	110.7116556	252.5215791	0.669113424	1.202880482	19.14248621	4.444240626	1.947641973	0.749675324	0.174049363	0.469915598	0.535515447	0.490757704	25.53436881	131.0123141	322.2400157	0.624512986	1.496188749	19.5207073	4.309932505	1.867554312	0.759613972	0.167713439	0.488250175	0.503012298	0.454931092	25.69819411	128.637945	311.458957	0.639420958	1.446193566
